id,key,value,type
3992895764,street,Burrard Street,stree
3992895765,street,Burrard Street,stree
3992895765,housenumber,1715,housenumbe
3992896257,name,Stylus,regular
3992896257,shop,furniture,regular
3992896257,street,West 4th Avenue,stree
3992896257,housenumber,1813,housenumbe
3994472476,name,Essentia,regular
3994472476,shop,bed,regular
3994472476,street,West 4th Avenue,stree
3994472476,housenumber,2144,housenumbe
3994472477,street,West 4th Avenue,stree
3994472477,housenumber,2168,housenumbe
3994472478,name,Coco's,regular
3994472478,shop,clothes,regular
3994472478,street,West 4th Avenue,stree
3994472478,housenumber,2190,housenumbe
3994472479,name,Parallel 49,regular
3994472479,amenity,cafe,regular
3994472479,street,West 4th Avenue,stree
3994472479,housenumber,2198,housenumbe
3994474082,name,Spa on 4th,regular
3994474082,shop,beauty,regular
3994474082,street,West 4th Avenue,stree
3994474082,housenumber,2185,housenumbe
3994474083,name,Signed Sealed,regular
3994474083,street,West 4th Avenue,stree
3994474083,housenumber,1988,housenumbe
3994474084,name,Hotbox,regular
3994474084,street,West 4th Avenue,stree
3994474084,housenumber,1946,housenumbe
3994474085,name,Wanderlust,regular
3994474085,street,West 4th Avenue,stree
3994474085,housenumber,1929,housenumbe
3994474086,name,Adrenaline,regular
3994474086,shop,tattoo,regular
3994474087,name,Spoon Kitchen,regular
3994474087,amenity,restaurant,regular
3994474087,street,West 4th Avenue,stree
3994474087,housenumber,1909,housenumbe
3994474088,name,TD Canada Trust,regular
3994474088,amenity,bank,regular
3994474089,emergency,fire_hydrant,regular
3994475701,name,Pure Nail Bar,regular
3994475701,shop,beauty,regular
3994475701,street,West 4th Avenue,stree
3994475701,housenumber,2139,housenumbe
3994476071,name,Swimco,regular
3994476071,shop,swimming_pool,regular
3994476071,street,West 4th Avenue,stree
3994476071,housenumber,2166,housenumbe
3994476072,name,Renshaw Travel,regular
3994476072,phone,+1 604 733 1010,regular
3994476072,office,travel_agent,regular
3994476073,name,Bistro Pastis,regular
3994476073,amenity,restaurant,regular
3994476073,street,West 4th Avenue,stree
3994476073,housenumber,2153,housenumbe
3994476074,name,50581,regular
3994476074,public_transport,platform,regular
3994476075,amenity,bench,regular
3994476076,name,Two of Heart,regular
3994476076,shop,clothes,regular
3994476076,street,West 4th Avenue,stree
3994476077,name,Float House,regular
3994476329,amenity,bench,regular
3994476330,name,Beauty Bar,regular
3994476330,shop,beauty,regular
3994476330,street,West 4th Avenue,stree
3994476330,housenumber,2142,housenumbe
3994476331,name,Clearly,regular
3994476331,shop,optician,regular
3994476331,street,West 4th Avenue,stree
3994476331,housenumber,2152,housenumbe
3994476332,name,Glory Juice,regular
3994476332,phone,+1 778 379 4511,regular
3994476332,amenity,fast_food,regular
3994476332,street,West 4th Avenue,stree
3994476333,name,Purdy's,regular
3994476333,shop,chocolate,regular
3994476333,street,West 4th Avenue,stree
3994476333,housenumber,2196,housenumbe
3994476334,name,Bishop's,regular
3994476334,amenity,restaurant,regular
3994476334,street,West 4th Avenue,stree
3994476334,housenumber,2183,housenumbe
3994476343,name,The Attic,regular
3994476343,shop,hairdresser,regular
3994476343,street,West 4th Avenue,stree
3994476343,housenumber,2108,housenumbe
3994476344,amenity,bicycle_parking,regular
3994476345,street,West 4th Avenue,stree
3994476345,housenumber,1982,housenumbe
3994476346,street,West 4th Avenue,stree
3994476346,housenumber,1976,housenumbe
3994476347,name,Jitters Cafe,regular
3994476347,amenity,cafe,regular
3994476347,street,West 4th Avenue,stree
3994476347,housenumber,1966,housenumbe
3994476348,name,Doner Kebab,regular
3994476348,amenity,fast_food,regular
3994476348,street,West 4th Avenue,stree
3994476348,housenumber,1956,housenumbe
3994476349,name,Ng Wong Lai,regular
3994476349,office,accountant,regular
3994476349,street,West 4th Avenue,stree
3994476349,housenumber,1948,housenumbe
3994476350,name,J Spa,regular
3994476350,shop,beauty,regular
3994476350,street,West 4th Avenue,stree
3994476350,housenumber,1937,housenumbe
3994476351,name,Freshii,regular
3994476351,amenity,cafe,regular
3994476351,street,West 4th Avenue,stree
3994476351,housenumber,1927,housenumbe
3994476352,name,Victoria Lamp Shade,regular
3994476352,shop,interior_decoration,regular
3994476353,street,West 4th Avenue,stree
3994476353,housenumber,1907,housenumbe
3994476354,emergency,fire_hydrant,regular
3994476364,street,West 4th Avenue,stree
3994476364,housenumber,1989,housenumbe
3994476365,name,North Face,regular
3994476365,shop,clothes,regular
3994476365,street,West 4th Avenue,stree
3994476366,name,Destination Maternity,regular
3994476366,shop,clothes,regular
3994476366,street,West 4th Avenue,stree
3994476366,housenumber,2146,housenumbe
3994476367,name,Crocodile,regular
3994476367,shop,baby_goods,regular
3994476367,street,West 4th Avenue,stree
3994476367,housenumber,2156,housenumbe
3994476368,name,Ming Wo,regular
3994476368,street,West 4th Avenue,stree
3994476368,housenumber,2170,housenumbe
3994476369,name,Miz Mooz,regular
3994476369,shop,shoes,regular
3994476369,street,West 4th Avenue,stree
3994476369,housenumber,2177,housenumbe
3994476370,name,Koodo,regular
3994476370,shop,mobile_phone,regular
3994476371,name,Optical Outlet,regular
3994476371,shop,optician,regular
3994476371,street,West 4th Avenue,stree
3994476371,housenumber,2149,housenumbe
3994476372,name,Connie's Cook House,regular
3994476372,amenity,restaurant,regular
3994476372,street,West 4th Avenue,stree
3994476372,housenumber,2135,housenumbe
3994476373,name,Ray Rickburn,regular
3994476373,shop,clothes,regular
3994476373,street,West 4th Avenue,stree
3994476373,housenumber,2100,housenumbe
3994476375,emergency,fire_hydrant,regular
3994476457,street,West 4th Avenue,stree
3994476457,housenumber,1985,housenumbe
3994476458,amenity,bicycle_parking,regular
3994476459,name,Bell,regular
3994476459,shop,mobile_phone,regular
3994476459,street,West 4th Avenue,stree
3994476459,housenumber,2154,housenumbe
3994476460,name,Watch It!,regular
3994476460,shop,watches,regular
3994476460,street,West 4th Avenue,stree
3994476460,housenumber,2169,housenumbe
3994476461,name,Middle Sister,regular
3994476461,shop,clothes,regular
3994476461,street,West 4th Avenue,stree
3994476461,housenumber,2137,housenumbe
3994476462,name,Running Roo.,regular
3994476462,shop,sports,regular
3994476462,street,West 4th Avenue,stree
3994476462,housenumber,2112,housenumbe
3994476463,street,Yew Street,stree
3994476463,housenumber,1979,housenumbe
3994476464,name,In Again,regular
3994476464,shop,clothes,regular
3994476464,street,West 4th Avenue,stree
3994476464,housenumber,1962,housenumbe
3994476465,street,West 4th Avenue,stree
3994476465,housenumber,1952,housenumbe
3994476466,name,Tractor,regular
3994476466,amenity,restaurant,regular
3994476466,street,West 4th Avenue,stree
3994476466,housenumber,1903,housenumbe
3994476557,name,Flight Centre,regular
3994476557,office,travel_agent,regular
3994476557,street,West 4th Avenue,stree
3994476558,name,Australian Boot Company,regular
3994476558,shop,shoes,regular
3994476558,street,West 4th Avenue,stree
3994476558,housenumber,1968,housenumbe
3994476559,street,West 4th Avenue,stree
3994476559,housenumber,1941,housenumbe
3994476560,name,UPS,regular
3994476560,street,West 4th Avenue,stree
3994476560,housenumber,1917,housenumbe
3994476657,name,Buddha Barn,regular
3994476657,street,West 4th Avenue,stree
3994476657,housenumber,2179,housenumbe
3994476658,name,Fab,regular
3994476658,shop,clothes,regular
3994476658,street,West 4th Avenue,stree
3994476658,housenumber,2151,housenumbe
3994476659,name,50580,regular
3994476659,public_transport,platform,regular
3994476660,street,West 4th Avenue,stree
3994476660,housenumber,1943,housenumbe
3994476661,street,West 4th Avenue,stree
3994476661,housenumber,1935,housenumbe
3994476662,name,Arbutus North Dental,regular
3994476662,amenity,dentist,regular
3994476663,name,Rain or Shine,regular
3994476663,amenity,ice_cream,regular
3994476664,name,Yyoga,regular
3994476665,name,Fourth Avenue Dental Clinic,regular
3994476665,amenity,dentist,regular
3994476665,street,West 4th Avenue,stree
3994476665,housenumber,1905,housenumbe
3994476757,name,Stripped,regular
3994476757,shop,beauty,regular
3994476757,street,West 4th Avenue,stree
3994476757,housenumber,1990,housenumbe
3994476857,name,Sejuiced,regular
3994476857,amenity,fast_food,regular
3994476857,street,West 4th Avenue,stree
3994476857,housenumber,1958,housenumbe
3994583757,amenity,toilets,regular
3996179995,name,Creekside Cafe,regular
3996179995,amenity,restaurant,regular
3996482904,name,Maple Market,regular
3996482904,shop,convenience,regular
3996482904,street,West 4th Avenue,stree
3996482904,housenumber,2002,housenumbe
3996482905,street,West 4th Avenue,stree
3996482905,housenumber,2016,housenumbe
3996482906,name,A.J. Brooks,regular
3996482906,shop,outdoor,regular
3996482907,amenity,fountain,regular
3996483495,name,Briers,regular
3996483495,shop,furniture,regular
3996483495,street,West 4th Avenue,stree
3996483495,housenumber,2025,housenumbe
3996483496,name,Second Suit,regular
3996483496,shop,clothes,regular
3996483496,street,West 4th Avenue,stree
3996483496,housenumber,2036,housenumbe
3996483497,name,Sushi Bella,regular
3996483497,amenity,restaurant,regular
3996483497,street,West 4th Avenue,stree
3996483497,housenumber,2059,housenumbe
3996483498,amenity,bicycle_parking,regular
3996483499,name,Sigge's,regular
3996483499,shop,sports,regular
3996483698,name,Century,regular
3996483698,shop,kitchen,regular
3996483698,street,West 4th Avenue,stree
3996483698,housenumber,2003,housenumbe
3996483699,housenumber,2017,housenumbe
3996483699,street,West 4th Avenue,stree
3996483699,amenity,cafe,regular
3996483699,cuisine,crepe,regular
3996483699,name,Crêpe Café,regular
3996483699,en,Café Gypsy Rose,e
3996483699,opening_hours,"Mo, We-Sa 09:30-17:00; Su, Tu 09:30-17:00",regular
3996483699,phone,604-738-3844,regular
3996483700,name,Nelly's Grill,regular
3996483700,amenity,restaurant,regular
3996483700,street,West 4th Avenue,stree
3996483701,name,KitsilaNails,regular
3996483701,shop,beauty,regular
3996483702,name,Motherland,regular
3996483702,shop,clothes,regular
3996483703,name,TRG,regular
3996483704,emergency,fire_hydrant,regular
3996483817,street,West 4th Avenue,stree
3996483817,housenumber,2004,housenumbe
3996483877,name,Shoes on Fourth,regular
3996483877,shop,shoes,regular
3996483877,street,West 4th Avenue,stree
3996483877,housenumber,2090,housenumbe
3996483878,name,50398,regular
3996483878,public_transport,platform,regular
3996483879,name,Mission,regular
3996483879,amenity,restaurant,regular
3996483879,street,West 4th Avenue,stree
3996483879,housenumber,2042,housenumbe
3996483880,name,Adventures,regular
3996483880,office,travel_agent,regular
3996483881,name,Vaporz,regular
3996483882,name,Sassy Nails,regular
3996483882,shop,beauty,regular
3996483883,amenity,post_box,regular
3996483884,emergency,fire_hydrant,regular
3996483997,name,Public Myth,regular
3996483997,shop,clothes,regular
3996483997,street,West 4th Avenue,stree
3996483997,housenumber,2005,housenumbe
3996483998,name,Kitsilano Massage Therapy,regular
3996483998,shop,massage,regular
3996483999,amenity,post_box,regular
3996484000,name,Fitness Depot,regular
3996484000,shop,sports,regular
3996484001,name,Movement,regular
3996484001,shop,clothes,regular
3996484002,emergency,fire_hydrant,regular
3996484003,emergency,fire_hydrant,regular
3996484004,amenity,bicycle_parking,regular
3996484239,name,Country Beads,regular
3996484239,street,West 4th Avenue,stree
3996484239,housenumber,2015,housenumbe
3996484240,name,Blue Sky,regular
3996484240,shop,clothes,regular
3996484240,street,West 4th Avenue,stree
3996484240,housenumber,2029,housenumbe
3996484241,name,Oh My Gift,regular
3996484241,shop,gift,regular
3996484241,street,West 4th Avenue,stree
3996484241,housenumber,2039,housenumbe
3996484242,street,West 4th Avenue,stree
3996484242,housenumber,2052,housenumbe
3996484243,name,Bare,regular
3996484243,shop,beauty,regular
3996484243,street,West 4th Avenue,stree
3996484244,name,Roots,regular
3996484244,shop,clothes,regular
3996484302,housenumber,2033,housenumbe
3996484302,postcode,V6J 1N3,postcod
3996484302,street,West 4th Avenue,stree
3996484302,name,Arc'Teryx,regular
3996484302,opening_hours,Mo-Sa 10:00-19:00; Su 11:00-18:00,regular
3996484302,shop,outdoor,regular
3996484302,website,https://stores.arcteryx.com/kitsilano/,regular
3996484303,name,Roland's on Fourth,regular
3996484303,amenity,restaurant,regular
3996484303,street,West 4th Avenue,stree
3996484357,name,Candy Aisle,regular
3996484358,name,CIBC,regular
3996484358,amenity,bank,regular
3996484358,street,West 4th Avenue,stree
3996484358,housenumber,2092,housenumbe
3997714585,name,Panago Pizza,regular
3997714585,phone,604-310-0001,regular
3997714585,amenity,fast_food,regular
3997714585,cuisine,pizza,regular
3997714585,city,Vancouver,cit
3997714585,street,Nanaimo Street,stree
3997714585,postcode,V5L 4T6,postcod
3997714585,province,BC,provinc
3997714585,housenumber,1386,housenumbe
3997867679,name,Lonsdale Quay Seabus Terminal,regular
3997867679,cargo,passengers,regular
3997867679,amenity,ferry_terminal,regular
3997867679,website,http://www.translink.ca/,regular
3997867679,wikipedia,en:Lonsdale Quay,regular
3997867679,opening_hours,Su 08:00-23:00; Mo-Fr 06:00-01:00; Sa 07:00-01:00,regular
3998433197,amenity,post_box,regular
3998433198,amenity,bench,regular
3998433199,amenity,bench,regular
3998433200,amenity,bench,regular
3998433201,emergency,fire_hydrant,regular
3998433202,amenity,bench,regular
3998434521,emergency,fire_hydrant,regular
3998434522,emergency,fire_hydrant,regular
3998434523,amenity,bench,regular
3998434524,amenity,bench,regular
3998434525,amenity,bench,regular
3998434526,amenity,bench,regular
3998434527,amenity,bench,regular
3998434895,name,Angora,regular
3998434895,amenity,restaurant,regular
3998434896,amenity,bench,regular
3998434897,amenity,bench,regular
3998434898,amenity,bench,regular
3998434899,amenity,bench,regular
3998434900,amenity,bench,regular
3998434901,housenumber,1204,housenumbe
4000060597,name,Tim Hortons,regular
4000060597,phone,+1 604-438-1897,regular
4000060597,amenity,fast_food,regular
4000060597,city,Vancouver,cit
4000060597,street,Kingsway,stree
4000060597,postcode,V5R 5L3,postcod
4000060597,housenumber,3451,housenumbe
4000060598,name,Rose Garden Seafood Restaurant,regular
4000060598,phone,+1 604-451-8738,regular
4000060598,amenity,restaurant,regular
4000060598,city,Vancouver,cit
4000060598,street,Kingsway,stree
4000060598,postcode,V5R 5L3,postcod
4000060598,housenumber,3415,housenumbe
4000060599,city,Vancouver,cit
4000060599,housenumber,3383,housenumbe
4000060599,postcode,V5R 5K6,postcod
4000060599,street,Kingsway,stree
4000060599,name,Muses Hair & Beauty Salon,regular
4000060599,phone,+1 604-431-7868,regular
4000060599,shop,hairdresser,regular
4000060600,name,Li's China Grill,regular
4000060600,phone,+1 604-568-1832,regular
4000060600,amenity,restaurant,regular
4000060600,city,Vancouver,cit
4000060600,street,Kingsway,stree
4000060600,postcode,V5R 5K6,postcod
4000060600,housenumber,4-3377,housenumbe
4000060601,name,Bubble World,regular
4000060601,phone,+1 604-451-7658,regular
4000060601,amenity,restaurant,regular
4000060601,city,Vancouver,cit
4000060601,street,Kingsway,stree
4000060601,postcode,V5R 5K6,postcod
4000060601,housenumber,2-3377,housenumbe
4000060602,name,Lucky Noodle Chinese Restaurant,regular
4000060602,phone,+1 604-430-8818,regular
4000060602,amenity,restaurant,regular
4000060602,city,Vancouver,cit
4000060602,street,Kingsway,stree
4000060602,postcode,V5R 5K6,postcod
4000060602,housenumber,3-3377,housenumbe
4000060603,name,Icepik Shavery,regular
4000060603,phone,+1 778-379-3177,regular
4000060603,amenity,restaurant,regular
4000060603,city,Vancouver,cit
4000060603,street,Kingsway,stree
4000060603,postcode,V5R 5K6,postcod
4000060603,housenumber,1-3377,housenumbe
4000060604,name,Consumers Produce,regular
4000060604,shop,supermarket,regular
4000060604,phone,+1 604-432-9912,regular
4000060604,city,Vancouver,cit
4000060604,street,Kingsway,stree
4000060604,postcode,V5R 5L2,postcod
4000060604,housenumber,3388,housenumbe
4000201446,name,61871,regular
4000201446,highway,bus_stop,regular
4000201446,city,Vancouver,cit
4000201447,amenity,bicycle_parking,regular
4000204643,name,61870,regular
4000204643,highway,bus_stop,regular
4000204824,tourism,artwork,regular
4001563890,name,Or,regular
4001563890,tourism,gallery,regular
4001563890,street,Hamilton Street,stree
4001563890,housenumber,555,housenumbe
4003657998,name,Bon Cafe,regular
4003657998,phone,604-325-1199,regular
4003657998,amenity,restaurant,regular
4003657998,cuisine,asian,regular
4003657998,city,Vancouver,cit
4003657998,street,Main Street,stree
4003657998,postcode,V5W 2R2,postcod
4003657998,province,BC,provinc
4003657998,housenumber,4909,housenumbe
4004698804,amenity,bench,regular
4004699935,amenity,bench,regular
4004699936,amenity,bench,regular
4004700335,amenity,bench,regular
4004700617,amenity,bench,regular
4004700618,amenity,bench,regular
4005033647,name,Fido,regular
4005033647,shop,mobile_phone,regular
4005033647,street,Davie Street,stree
4005033647,housenumber,1191,housenumbe
4005033787,housenumber,1193,housenumbe
4005033787,street,Davie Street,stree
4005033787,amenity,restaurant,regular
4005033787,cuisine,thai,regular
4005033787,name,Thida Thai,regular
4005033787,opening_hours,Mo-Fr 11:30-22:00; Sa-Su 12:00-22:00,regular
4005033787,phone,+1 604 669 3588,regular
4005034889,name,Sassy Hair Fashion,regular
4005034889,shop,hairdresser,regular
4005034889,street,Davie Street,stree
4005034889,housenumber,1196,housenumbe
4005034890,housenumber,1195,housenumbe
4005034890,street,Davie Street,stree
4005034890,name,Money Mart,regular
4005034890,opening_hours,Mo-We 08:00-22:00; Th-Fr 07:00-22:00; Sa-Su 09:00-21:00,regular
4005034890,shop,money_lender,regular
4005034890,website,http://moneymart.ca,regular
4005041520,housenumber,209,housenumbe
4005041520,street,East Pender Street,stree
4005041520,amenity,cafe,regular
4005041520,name,Propaganda Coffee,regular
4005041520,opening_hours,Mo-Su 08:00-18:00,regular
4005041520,website,http://www.propagandacoffee.ca,regular
4005181996,name,Le Marché St. George,regular
4005181996,email,info@marchestgeorge.com,regular
4005181996,phone,(604) 565-5107,regular
4005181996,amenity,cafe,regular
4005181996,website,http://atelierstgeorge.com,regular
4005181996,street,St. George Street,stree
4005181996,description,"Le Marché St George is a general store, a café, an occasional event space, and a home.",regular
4005181996,opening_hours,Mo-Su 08:00-18:00,regular
4005181996,housenumber,4393,housenumbe
4006317122,name,1181,regular
4006317122,amenity,bar,regular
4006317122,website,http://www.1181.ca,regular
4006317122,street,Davie Street,stree
4006317122,housenumber,1181,housenumbe
4006318032,name,Peaceful Restaurant Lite,regular
4006318032,phone,+1 778 379 7238,regular
4006318032,amenity,fast_food,regular
4006318032,cuisine,chinese,regular
4006318032,website,http://www.peacefulrestaurant.com,regular
4006318032,city,Vancouver,cit
4006318032,street,Davie Street,stree
4006318032,province,BC,provinc
4006318032,opening_hours,Mo-Th 11:00-21:00; Fr-Su 11:00-22:00,regular
4006318032,housenumber,1183,housenumbe
4006318248,housenumber,1177,housenumbe
4006318248,street,Davie Street,stree
4006318248,name,Sperle's,regular
4006318248,opening_hours,Mo-Fr 07:30-18:30; Sa 08:00-17:30,regular
4006318248,phone,+1 604 669 2942,regular
4006318248,shop,dry_cleaning,regular
4006318249,housenumber,1175,housenumbe
4006318249,street,Davie Street,stree
4006318249,amenity,restaurant,regular
4006318249,cuisine,japanese,regular
4006318249,name,Hatzu,regular
4006318249,opening_hours,"Mo-Su 12:00-15:00, 17:00-22:00",regular
4006318250,name,Pumpjack,regular
4006318250,amenity,bar,regular
4006318250,street,Davie Street,stree
4006318250,housenumber,1167,housenumbe
4006318251,housenumber,1161,housenumbe
4006318251,street,Davie Street,stree
4006318251,amenity,restaurant,regular
4006318251,cuisine,vietnamese,regular
4006318251,name,Pho Central,regular
4006318251,phone,+1 604 669 8638,regular
4006318251,website,http://www.PhoCentral.ca,regular
4006318252,housenumber,1151,housenumbe
4006318252,street,Davie Street,stree
4006318252,name,Ultra Love,regular
4006318252,opening_hours,Mo-Sa 10:00-21:00; Su 12:00-18:00,regular
4006318252,shop,erotic,regular
4006318253,housenumber,1155,housenumbe
4006318253,street,Davie Street,stree
4006318253,name,Fantasy Factory,regular
4006318253,opening_hours,24/7,regular
4006318253,shop,erotic,regular
4006318254,housenumber,1157,housenumbe
4006318254,postcode,V6E 1N2,postcod
4006318254,street,Davie Street,stree
4006318254,amenity,restaurant,regular
4006318254,cuisine,indian,regular
4006318254,email,indiabistro@hotmail.ca,regular
4006318254,name,India Bistro,regular
4006318254,opening_hours,Mo-Su 11:30-23:00,regular
4006318254,phone,+1 604 684 6342,regular
4006318254,website,http://www.indiabistro.ca,regular
4006321051,housenumber,1139,housenumbe
4006321051,street,Davie Street,stree
4006321051,name,Davie Flowers,regular
4006321051,opening_hours,Mo-Fr 09:00-18:00; Sa 09:30-18:00; Su 10:00-18:00,regular
4006321051,shop,florist,regular
4006321052,housenumber,1147,housenumbe
4006321052,street,Davie Street,stree
4006321052,amenity,fast_food,regular
4006321052,cuisine,chicken,regular
4006321052,internet_access,wlan,regular
4006321052,name,KFC,regular
4006426852,highway,turning_circle,regular
4006426855,highway,mini_roundabout,regular
4006426857,highway,mini_roundabout,regular
4006562487,highway,crossing,regular
4006562487,crossing,uncontrolled,regular
4008017617,amenity,fountain,regular
4010538328,name,50639,regular
4010538328,highway,bus_stop,regular
4010538329,amenity,bench,regular
4010539639,amenity,bench,regular
4010539842,amenity,bench,regular
4010539843,amenity,bench,regular
4013660799,highway,crossing,regular
4013667521,highway,crossing,regular
4013675502,housenumber,1150,housenumbe
4013675502,street,Davie Street,stree
4013675502,amenity,fast_food,regular
4013675502,cuisine,vietnamese,regular
4013675502,name,Pho Goodness,regular
4013675502,en,Pho Goodness,e
4013675502,opening_hours,Su-Th 11:00-22:00; Fr-Sa 11:00-23:00,regular
4013675502,phone,+16045683253,regular
4015239433,highway,turning_circle,regular
4015512327,amenity,bicycle_parking,regular
4015512327,capacity,2,regular
4015512328,amenity,bicycle_parking,regular
4015512328,capacity,2,regular
4018484385,atm,yes,regular
4018484385,name,BMO Bank of Montreal,regular
4018484385,amenity,bank,regular
4018484385,city,Vancouver,cit
4018484385,street,Kingsway,stree
4018484385,postcode,V5R 5K4,postcod
4018484385,drive_through,no,regular
4018484385,housenumber,3263,housenumbe
4018484386,name,Tiny Bubbles Preschool,regular
4018484386,phone,+1 604-454-1520,regular
4018484386,amenity,kindergarten,regular
4018484386,city,Vancouver,cit
4018484386,street,Kingsway,stree
4018484386,postcode,V3J 3Z9,postcod
4018484386,housenumber,3165,housenumbe
4018484388,name,Big O Tires,regular
4018484388,shop,tyres,regular
4018484388,phone,+1 604-434-0535,regular
4018484388,city,Vancouver,cit
4018484388,street,Kingsway,stree
4018484388,postcode,V5R 5J8,postcod
4018484388,housenumber,3059,housenumbe
4018487089,name,Sea Horse Household Products,regular
4018487089,shop,bed,regular
4018487089,phone,+1 604-451-9288,regular
4018487089,city,Vancouver,cit
4018487089,street,Kingsway,stree
4018487089,postcode,V5R 5J6,postcod
4018487089,housenumber,8-3003,housenumbe
4018487090,name,The Sea House Fish & Chips,regular
4018487090,phone,+1 604-433-7807,regular
4018487090,amenity,restaurant,regular
4018487090,city,Vancouver,cit
4018487090,street,Kingsway,stree
4018487090,postcode,V5R 4A4,postcod
4018487090,housenumber,7-3003,housenumbe
4018495710,name,Chili Pepper House,regular
4018495710,phone,+1 604-431-8633,regular
4018495710,amenity,restaurant,regular
4018495710,cuisine,chinese,regular
4018495710,smoking,no,regular
4018495710,website,http://www.chilipepperhouse.com/,regular
4018495710,city,Vancouver,cit
4018495710,unit,1,uni
4018495710,street,Kingsway,stree
4018495710,postcode,V5R 5J6,postcod
4018495710,opening_hours,Mo-Th 11:30-22:30; Fr 11:30-23:00; Sa 16:00-23:00; Su 16:00-22:30,regular
4018495710,housenumber,3003,housenumbe
4018495711,name,Sunstar Realty,regular
4018495711,phone,+1 604-436-1335,regular
4018495711,office,estate_agent,regular
4018495711,city,Vancouver,cit
4018495711,street,Kingsway,stree
4018495711,postcode,V5R 5J6,postcod
4018495711,housenumber,6-3003,housenumbe
4018565350,name,Tartine Bread and Pies,regular
4018565350,phone,+1 604-685-7427,regular
4018565350,amenity,cafe,regular
4018565350,website,http://tartine.ca/davie-street/,regular
4018565350,street,Davie Street,stree
4018565350,opening_hours,Mo-Su 07:00-21:00,regular
4018565350,internet_access,yes,regular
4018565350,housenumber,1069,housenumbe
4018565350,type,wlan,typ
4018980878,city,Vancouver,cit
4018980878,housenumber,180-3665,housenumbe
4018980878,postcode,V5R 5W2,postcod
4018980878,street,Kingsway,stree
4018980878,amenity,restaurant,regular
4018980878,name,Lotus Seed Vegetarian Restaurant,regular
4018980878,phone,+1-604-431-7789,regular
4018980880,name,Max's Restaurant,regular
4018980880,phone,+1 604-435-3505,regular
4018980880,amenity,restaurant,regular
4018980880,city,Vancouver,cit
4018980880,street,Kingsway,stree
4018980880,postcode,V5R 5L7,postcod
4018980880,housenumber,3545,housenumbe
4018980882,name,Cho Sun Korean BBQ,regular
4018980882,phone,+1 604-434-1222,regular
4018980882,amenity,restaurant,regular
4018980882,city,Vancouver,cit
4018980882,street,Kingsway,stree
4018980882,postcode,V5R 5L6,postcod
4018980882,housenumber,3486,housenumbe
4018980883,name,Subway,regular
4018980883,phone,+1 604-439-9192,regular
4018980883,amenity,fast_food,regular
4018980883,cuisine,sandwich,regular
4018980883,city,Vancouver,cit
4018980883,street,Kingsway,stree
4018980883,postcode,V5R 5L7,postcod
4018980883,housenumber,1-3490,housenumbe
4018980884,city,Vancouver,cit
4018980884,housenumber,3524,housenumbe
4018980884,postcode,V5R 5X4,postcod
4018980884,street,Kingsway,stree
4018980884,amenity,restaurant,regular
4018980884,name,Love for Pho,regular
4018980884,phone,+1 604-568-8884,regular
4018980885,city,Vancouver,cit
4018980885,housenumber,3520,housenumbe
4018980885,postcode,V5R 5L7,postcod
4018980885,street,Kingsway,stree
4018980885,amenity,restaurant,regular
4018980885,name,8090 Fruit Parlour,regular
4018980885,phone,+1 604-419-4400,regular
4018980886,name,Old Xian's Food,regular
4018980886,phone,+1 778-379-5822,regular
4018980886,amenity,restaurant,regular
4018980886,city,Vancouver,cit
4018980886,street,Kingsway,stree
4018980886,postcode,V5R 5X4,postcod
4018980886,housenumber,3510,housenumbe
4019024301,city,Richmond,cit
4019024301,housenumber,13300,housenumbe
4019024301,postcode,V6V 1K2,postcod
4019024301,street,Vulcan Way,stree
4019024301,amenity,recycling,regular
4019024301,name,Regional Recycling,regular
4019024301,phone,+1 855-701-7171,regular
4020781616,name,Vancouver General Hospital Playground,regular
4020781616,leisure,park,regular
4020783882,name,Kids at Heather,regular
4020783882,city,Vancouver,cit
4020783882,street,West 12th Avenue,stree
4020783882,postcode,V5Z,postcod
4020783882,province,BC,provinc
4020783882,housenumber,710,housenumbe
4027065302,barrier,cycle_barrier,regular
4027065302,bicycle,yes,regular
4027232216,name,Centennial Homebrewing Supplies,regular
4027232216,shop,yes,regular
4027232216,phone,+1 604 435 2441,regular
4027232216,city,Vancouver,cit
4027232216,street,Rupert Street,stree
4027232216,postcode,V5M 3T8,postcod
4027232216,housenumber,2985,housenumbe
4029426063,name,Lim Kee Restaurant,regular
4029426063,phone,+1 604-321-8006,regular
4029426063,amenity,restaurant,regular
4029426063,city,Vancouver,cit
4029426063,street,Victoria Drive,stree
4029426063,postcode,V5P 3Y7,postcod
4029426063,housenumber,6943,housenumbe
4029426064,name,Paragon Pizza,regular
4029426064,phone,+1 604-325-3500,regular
4029426064,amenity,fast_food,regular
4029426064,city,Vancouver,cit
4029426064,street,Victoria Drive,stree
4029426064,postcode,V5P 3Y8,postcod
4029426064,housenumber,6942,housenumbe
4029426065,name,Huang's Beef Noodle,regular
4029426065,phone,+1 604-324-8884,regular
4029426065,amenity,restaurant,regular
4029426065,city,Vancouver,cit
4029426065,street,Victoria Drive,stree
4029426065,postcode,V5P 3Y8,postcod
4029426065,housenumber,6940,housenumbe
4029426066,name,Multiple Electronics,regular
4029426066,shop,electronics,regular
4029426066,phone,+1 604-321-3333,regular
4029426066,city,Vancouver,cit
4029426066,street,Victoria Drive,stree
4029426066,postcode,V5P 3Y8,postcod
4029426066,housenumber,6978,housenumbe
